"Location","OISST_mex","Date"
"Careyeros",27.1199989318848,2010-11-02
"Chimo",25.5399990081787,2010-11-02
"Islas_Marietas",27.25,2010-11-02
"Majahuitas",26.0499992370605,2010-11-02
"Uva_Island",26.5999984741211,2010-11-02
"Caletitas",25.9200000762939,2010-11-03
"Careyeros",27,2010-11-03
"Chimo",25.4300003051758,2010-11-03
"Islas_Marietas",27.2199993133545,2010-11-03
"Majahuitas",25.9200000762939,2010-11-03
"Uva_Island",26.5,2010-11-03
"Caletitas",24.9799995422363,2010-11-04
"Careyeros",26.2099990844727,2010-11-04
"Chimo",25.1099987030029,2010-11-04
"Islas_Marietas",27.0100002288818,2010-11-04
"Majahuitas",24.9799995422363,2010-11-04
"Uva_Island",26.3199996948242,2010-11-04
"Caletitas",24.3699989318848,2010-11-05
"Careyeros",25.7299995422363,2010-11-05
"Chimo",25.2899990081787,2010-11-05
"Islas_Marietas",26.5699996948242,2010-11-05
"Majahuitas",24.3699989318848,2010-11-05
"Uva_Island",26.4300003051758,2010-11-05
"Caletitas",24.4599990844727,2010-11-06
"Careyeros",25.8899993896484,2010-11-06
"Chimo",25.4699993133545,2010-11-06
"Islas_Marietas",26.8099994659424,2010-11-06
"Majahuitas",24.4599990844727,2010-11-06
"Uva_Island",26.6999988555908,2010-11-06
"Caletitas",24.1700000762939,2010-11-07
"Careyeros",25.6800003051758,2010-11-07
"Chimo",25.1099987030029,2010-11-07
"Islas_Marietas",26.3999996185303,2010-11-07
"Majahuitas",24.1700000762939,2010-11-07
"Uva_Island",26.6299991607666,2010-11-07
"Caletitas",24.1099987030029,2010-11-08
"Careyeros",25.5999984741211,2010-11-08
"Chimo",24.8699989318848,2010-11-08
"Islas_Marietas",26.0900001525879,2010-11-08
"Majahuitas",24.1099987030029,2010-11-08
"Uva_Island",26.4499988555908,2010-11-08
"Caletitas",24.5799999237061,2010-11-09
"Careyeros",25.8299999237061,2010-11-09
"Chimo",25.1999988555908,2010-11-09
"Islas_Marietas",26.0599994659424,2010-11-09
"Majahuitas",24.5799999237061,2010-11-09
"Uva_Island",26.4599990844727,2010-11-09
"Caletitas",25.3500003814697,2010-11-10
"Careyeros",26.4899997711182,2010-11-10
"Chimo",25.9300003051758,2010-11-10
"Islas_Marietas",26.5499992370605,2010-11-10
"Majahuitas",25.3500003814697,2010-11-10
"Uva_Island",26.1099987030029,2010-11-10
"Caletitas",25.5299987792969,2010-11-11
"Careyeros",26.6299991607666,2010-11-11
"Chimo",26.019998550415,2010-11-11
"Islas_Marietas",26.2199993133545,2010-11-11
"Majahuitas",25.5299987792969,2010-11-11
"Uva_Island",25.9899997711182,2010-11-11
"Caletitas",25.3500003814697,2010-11-12
"Careyeros",26.5999984741211,2010-11-12
"Chimo",25.7999992370605,2010-11-12
"Islas_Marietas",26.1199989318848,2010-11-12
"Majahuitas",25.3500003814697,2010-11-12
"Uva_Island",26.0799999237061,2010-11-12
"Caletitas",24.9699993133545,2010-11-13
"Careyeros",26.2899990081787,2010-11-13
"Chimo",25.3500003814697,2010-11-13
"Islas_Marietas",26.0699996948242,2010-11-13
"Majahuitas",24.9699993133545,2010-11-13
"Uva_Island",25.8999996185303,2010-11-13
"Caletitas",24.8599987030029,2010-11-14
"Careyeros",26.0599994659424,2010-11-14
"Chimo",25.269998550415,2010-11-14
"Islas_Marietas",26.0299987792969,2010-11-14
"Majahuitas",24.8599987030029,2010-11-14
"Uva_Island",24.9200000762939,2010-11-14
"Caletitas",24.4200000762939,2010-11-15
"Careyeros",25.4300003051758,2010-11-15
"Chimo",24.9699993133545,2010-11-15
"Islas_Marietas",25.4499988555908,2010-11-15
"Majahuitas",24.4200000762939,2010-11-15
"Uva_Island",24.8899993896484,2010-11-15
"Caletitas",23.939998626709,2010-11-16
"Careyeros",25.0299987792969,2010-11-16
"Chimo",24.5599994659424,2010-11-16
"Islas_Marietas",25.189998626709,2010-11-16
"Majahuitas",23.939998626709,2010-11-16
"Uva_Island",25.4499988555908,2010-11-16
"Caletitas",23.6099987030029,2010-11-17
"Careyeros",24.7600002288818,2010-11-17
"Chimo",24.189998626709,2010-11-17
"Islas_Marietas",24.9699993133545,2010-11-17
"Majahuitas",23.6099987030029,2010-11-17
"Uva_Island",25.4699993133545,2010-11-17
"Caletitas",23.8500003814697,2010-11-18
"Careyeros",24.7799987792969,2010-11-18
"Chimo",24.3599987030029,2010-11-18
"Islas_Marietas",24.8400001525879,2010-11-18
"Majahuitas",23.8500003814697,2010-11-18
"Uva_Island",25.7099990844727,2010-11-18
"Caletitas",24.2600002288818,2010-11-19
"Careyeros",25.0599994659424,2010-11-19
"Chimo",24.769998550415,2010-11-19
"Islas_Marietas",24.9599990844727,2010-11-19
"Majahuitas",24.2600002288818,2010-11-19
"Uva_Island",25.75,2010-11-19
"Caletitas",24.1999988555908,2010-11-20
"Careyeros",24.9599990844727,2010-11-20
"Chimo",24.6099987030029,2010-11-20
"Islas_Marietas",25.0399990081787,2010-11-20
"Majahuitas",24.1999988555908,2010-11-20
"Uva_Island",26.0699996948242,2010-11-20
"Caletitas",24.1199989318848,2010-11-21
"Careyeros",24.8599987030029,2010-11-21
"Chimo",24.1999988555908,2010-11-21
"Islas_Marietas",24.8999996185303,2010-11-21
"Majahuitas",24.1199989318848,2010-11-21
"Uva_Island",26.3799991607666,2010-11-21
"Caletitas",24.2199993133545,2010-11-22
"Careyeros",24.8299999237061,2010-11-22
"Chimo",24.0699996948242,2010-11-22
"Islas_Marietas",24.8999996185303,2010-11-22
"Majahuitas",24.2199993133545,2010-11-22
"Uva_Island",26.4799995422363,2010-11-22
"Caletitas",24.189998626709,2010-11-23
"Careyeros",24.6800003051758,2010-11-23
"Chimo",23.8899993896484,2010-11-23
"Islas_Marietas",25.1000003814697,2010-11-23
"Majahuitas",24.189998626709,2010-11-23
"Uva_Island",26.1599998474121,2010-11-23
"Caletitas",24.3599987030029,2010-11-24
"Careyeros",24.9899997711182,2010-11-24
"Chimo",24.0499992370605,2010-11-24
"Islas_Marietas",25.3799991607666,2010-11-24
"Majahuitas",24.3599987030029,2010-11-24
"Uva_Island",26,2010-11-24
"Caletitas",23.8899993896484,2010-11-25
"Careyeros",24.3500003814697,2010-11-25
"Chimo",23.7199993133545,2010-11-25
"Islas_Marietas",25.0399990081787,2010-11-25
"Majahuitas",23.8899993896484,2010-11-25
"Uva_Island",26.8699989318848,2010-11-25
"Caletitas",23.5900001525879,2010-11-26
"Careyeros",23.9899997711182,2010-11-26
"Chimo",23.3299999237061,2010-11-26
"Islas_Marietas",24.8799991607666,2010-11-26
"Majahuitas",23.5900001525879,2010-11-26
"Uva_Island",27.1199989318848,2010-11-26
"Caletitas",23.6499996185303,2010-11-27
"Careyeros",24.0399990081787,2010-11-27
"Chimo",23.1800003051758,2010-11-27
"Islas_Marietas",24.9799995422363,2010-11-27
"Majahuitas",23.6499996185303,2010-11-27
"Uva_Island",27.3099994659424,2010-11-27
"Caletitas",24.1399993896484,2010-11-28
"Careyeros",24.2999992370605,2010-11-28
"Chimo",23.7299995422363,2010-11-28
"Islas_Marietas",24.9200000762939,2010-11-28
"Majahuitas",24.1399993896484,2010-11-28
"Uva_Island",27.3599987030029,2010-11-28
"Caletitas",23.8599987030029,2010-11-29
"Careyeros",23.9699993133545,2010-11-29
"Chimo",23.7600002288818,2010-11-29
"Islas_Marietas",24.5,2010-11-29
"Majahuitas",23.8599987030029,2010-11-29
"Uva_Island",27.5399990081787,2010-11-29
"Caletitas",23.1299991607666,2010-11-30
"Careyeros",23.7199993133545,2010-11-30
"Chimo",22.8899993896484,2010-11-30
"Islas_Marietas",24.519998550415,2010-11-30
"Majahuitas",23.1299991607666,2010-11-30
"Uva_Island",27.4200000762939,2010-11-30
"Caletitas",22.8299999237061,2010-12-01
"Careyeros",23.5399990081787,2010-12-01
"Chimo",21.9799995422363,2010-12-01
"Islas_Marietas",24.3999996185303,2010-12-01
"Majahuitas",22.8299999237061,2010-12-01
"Uva_Island",27.2999992370605,2010-12-01
"Caletitas",22.9699993133545,2010-12-02
"Careyeros",23.689998626709,2010-12-02
"Chimo",22.0699996948242,2010-12-02
"Islas_Marietas",24.5699996948242,2010-12-02
"Majahuitas",22.9699993133545,2010-12-02
"Uva_Island",27.2600002288818,2010-12-02
"Caletitas",23.6199989318848,2010-12-03
"Careyeros",24.1000003814697,2010-12-03
"Chimo",22.6099987030029,2010-12-03
"Islas_Marietas",24.7099990844727,2010-12-03
"Majahuitas",23.6199989318848,2010-12-03
"Uva_Island",26.8299999237061,2010-12-03
"Caletitas",23.5900001525879,2010-12-04
"Careyeros",23.939998626709,2010-12-04
"Chimo",22.6499996185303,2010-12-04
"Islas_Marietas",24.4899997711182,2010-12-04
"Majahuitas",23.5900001525879,2010-12-04
"Uva_Island",26.8899993896484,2010-12-04
"Caletitas",23.2899990081787,2010-12-05
"Careyeros",23.7299995422363,2010-12-05
"Chimo",22.75,2010-12-05
"Islas_Marietas",24.4200000762939,2010-12-05
"Majahuitas",23.2899990081787,2010-12-05
"Uva_Island",27.1999988555908,2010-12-05
"Caletitas",23.189998626709,2010-12-06
"Careyeros",23.6099987030029,2010-12-06
"Chimo",22.7600002288818,2010-12-06
"Islas_Marietas",24.3599987030029,2010-12-06
"Majahuitas",23.189998626709,2010-12-06
"Uva_Island",27.4499988555908,2010-12-06
"Caletitas",23.2999992370605,2010-12-07
"Careyeros",23.6999988555908,2010-12-07
"Chimo",23.1299991607666,2010-12-07
"Islas_Marietas",24.3199996948242,2010-12-07
"Majahuitas",23.2999992370605,2010-12-07
"Uva_Island",27.3899993896484,2010-12-07
"Caletitas",23.0900001525879,2010-12-08
"Careyeros",23.5100002288818,2010-12-08
"Chimo",23.1800003051758,2010-12-08
"Islas_Marietas",24.189998626709,2010-12-08
"Majahuitas",23.0900001525879,2010-12-08
"Uva_Island",27.2999992370605,2010-12-08
"Caletitas",23.3199996948242,2010-12-09
"Careyeros",23.7399997711182,2010-12-09
"Chimo",23.1299991607666,2010-12-09
"Islas_Marietas",24.3299999237061,2010-12-09
"Majahuitas",23.3199996948242,2010-12-09
"Uva_Island",27.5299987792969,2010-12-09
"Caletitas",23.4899997711182,2010-12-10
"Careyeros",23.8599987030029,2010-12-10
"Chimo",22.9899997711182,2010-12-10
"Islas_Marietas",24.4300003051758,2010-12-10
"Majahuitas",23.4899997711182,2010-12-10
"Uva_Island",27.6299991607666,2010-12-10
"Caletitas",23.7199993133545,2010-12-11
"Careyeros",24.0499992370605,2010-12-11
"Chimo",23.019998550415,2010-12-11
"Islas_Marietas",24.4300003051758,2010-12-11
"Majahuitas",23.7199993133545,2010-12-11
"Uva_Island",27.7199993133545,2010-12-11
"Caletitas",23.269998550415,2010-12-12
"Careyeros",23.6800003051758,2010-12-12
"Chimo",22.75,2010-12-12
"Islas_Marietas",24.2899990081787,2010-12-12
"Majahuitas",23.269998550415,2010-12-12
"Uva_Island",27.6499996185303,2010-12-12
"Caletitas",23.2600002288818,2010-12-13
"Careyeros",23.9599990844727,2010-12-13
"Chimo",23,2010-12-13
"Islas_Marietas",24.5100002288818,2010-12-13
"Majahuitas",23.2600002288818,2010-12-13
"Uva_Island",27.5699996948242,2010-12-13
"Caletitas",23.6499996185303,2010-12-14
"Careyeros",24.2600002288818,2010-12-14
"Chimo",23.3899993896484,2010-12-14
"Islas_Marietas",24.2600002288818,2010-12-14
"Majahuitas",23.6499996185303,2010-12-14
"Uva_Island",27.3799991607666,2010-12-14
"Caletitas",23.4799995422363,2010-12-15
"Careyeros",24.0100002288818,2010-12-15
"Chimo",23.2299995422363,2010-12-15
"Islas_Marietas",24.2099990844727,2010-12-15
"Majahuitas",23.4799995422363,2010-12-15
"Uva_Island",27.3199996948242,2010-12-15
"Caletitas",23.1700000762939,2010-12-16
"Careyeros",23.689998626709,2010-12-16
"Chimo",23.0499992370605,2010-12-16
"Islas_Marietas",24.0900001525879,2010-12-16
"Majahuitas",23.1700000762939,2010-12-16
"Uva_Island",27.3299999237061,2010-12-16
"Caletitas",23.4799995422363,2010-12-17
"Careyeros",23.8299999237061,2010-12-17
"Chimo",23.25,2010-12-17
"Islas_Marietas",24.1199989318848,2010-12-17
"Majahuitas",23.4799995422363,2010-12-17
"Uva_Island",27.3999996185303,2010-12-17
"Caletitas",23.439998626709,2010-12-18
"Careyeros",23.8199996948242,2010-12-18
"Chimo",23.1399993896484,2010-12-18
"Islas_Marietas",24.0599994659424,2010-12-18
"Majahuitas",23.439998626709,2010-12-18
"Uva_Island",27.1399993896484,2010-12-18
"Caletitas",23.3099994659424,2010-12-19
"Careyeros",23.6999988555908,2010-12-19
"Chimo",23.1299991607666,2010-12-19
"Islas_Marietas",23.75,2010-12-19
"Majahuitas",23.3099994659424,2010-12-19
"Uva_Island",26.9499988555908,2010-12-19
"Caletitas",23.1299991607666,2010-12-20
"Careyeros",23.5499992370605,2010-12-20
"Chimo",23.0599994659424,2010-12-20
"Islas_Marietas",23.7099990844727,2010-12-20
"Majahuitas",23.1299991607666,2010-12-20
"Uva_Island",27.5999984741211,2010-12-20
"Caletitas",22.8999996185303,2010-12-21
"Careyeros",23.3199996948242,2010-12-21
"Chimo",22.9899997711182,2010-12-21
"Islas_Marietas",23.7399997711182,2010-12-21
"Majahuitas",22.8999996185303,2010-12-21
"Uva_Island",27.9899997711182,2010-12-21
"Caletitas",22.9499988555908,2010-12-22
"Careyeros",23.25,2010-12-22
"Chimo",23.0699996948242,2010-12-22
"Islas_Marietas",23.7199993133545,2010-12-22
"Majahuitas",22.9499988555908,2010-12-22
"Uva_Island",27.7600002288818,2010-12-22
"Caletitas",23.0499992370605,2010-12-23
"Careyeros",23.3500003814697,2010-12-23
"Chimo",23.2199993133545,2010-12-23
"Islas_Marietas",23.6999988555908,2010-12-23
"Majahuitas",23.0499992370605,2010-12-23
"Uva_Island",27.8499984741211,2010-12-23
"Caletitas",23,2010-12-24
"Careyeros",23.189998626709,2010-12-24
"Chimo",23.1800003051758,2010-12-24
"Islas_Marietas",23.6700000762939,2010-12-24
"Majahuitas",23,2010-12-24
"Uva_Island",27.7600002288818,2010-12-24
"Caletitas",22.6700000762939,2010-12-25
"Careyeros",22.9099998474121,2010-12-25
"Chimo",23.0900001525879,2010-12-25
"Islas_Marietas",23.5699996948242,2010-12-25
"Majahuitas",22.6700000762939,2010-12-25
"Uva_Island",27.7799987792969,2010-12-25
"Caletitas",22.5299987792969,2010-12-26
"Careyeros",22.7799987792969,2010-12-26
"Chimo",23.1000003814697,2010-12-26
"Islas_Marietas",23.6000003814697,2010-12-26
"Majahuitas",22.5299987792969,2010-12-26
"Uva_Island",27.7199993133545,2010-12-26
"Caletitas",22.519998550415,2010-12-27
"Careyeros",22.7399997711182,2010-12-27
"Chimo",23.1299991607666,2010-12-27
"Islas_Marietas",23.6499996185303,2010-12-27
"Majahuitas",22.519998550415,2010-12-27
"Uva_Island",27.6199989318848,2010-12-27
"Caletitas",22.8799991607666,2010-12-28
"Careyeros",22.9699993133545,2010-12-28
"Chimo",23.5299987792969,2010-12-28
"Islas_Marietas",23.4499988555908,2010-12-28
"Majahuitas",22.8799991607666,2010-12-28
"Uva_Island",28.0399990081787,2010-12-28
"Caletitas",22.9699993133545,2010-12-29
"Careyeros",23.0399990081787,2010-12-29
"Chimo",23.6700000762939,2010-12-29
"Islas_Marietas",23.3500003814697,2010-12-29
"Majahuitas",22.9699993133545,2010-12-29
"Uva_Island",27.9799995422363,2010-12-29
"Caletitas",23.2299995422363,2010-12-30
"Careyeros",23.269998550415,2010-12-30
"Chimo",23.8400001525879,2010-12-30
"Islas_Marietas",23.3299999237061,2010-12-30
"Majahuitas",23.2299995422363,2010-12-30
"Uva_Island",27.6999988555908,2010-12-30
"Caletitas",23.519998550415,2010-12-31
"Careyeros",23.5799999237061,2010-12-31
"Chimo",24.1099987030029,2010-12-31
"Islas_Marietas",23.2899990081787,2010-12-31
"Majahuitas",23.519998550415,2010-12-31
"Uva_Island",28.0999984741211,2010-12-31
"Caletitas",23.4499988555908,2011-01-01
"Careyeros",23.4099998474121,2011-01-01
"Chimo",23.8500003814697,2011-01-01
"Islas_Marietas",22.9899997711182,2011-01-01
"Majahuitas",23.4499988555908,2011-01-01
"Uva_Island",28.5399990081787,2011-01-01
"Caletitas",23.1599998474121,2011-01-02
"Careyeros",23.269998550415,2011-01-02
"Chimo",23.3099994659424,2011-01-02
"Islas_Marietas",22.9499988555908,2011-01-02
"Majahuitas",23.1599998474121,2011-01-02
"Uva_Island",28.3699989318848,2011-01-02
"Caletitas",22.8999996185303,2011-01-03
"Careyeros",23.0900001525879,2011-01-03
"Chimo",22.9599990844727,2011-01-03
"Islas_Marietas",22.8299999237061,2011-01-03
"Majahuitas",22.8999996185303,2011-01-03
"Uva_Island",28.4899997711182,2011-01-03
"Caletitas",22.9799995422363,2011-01-04
"Careyeros",23.1199989318848,2011-01-04
"Chimo",23.1399993896484,2011-01-04
"Islas_Marietas",22.7399997711182,2011-01-04
"Majahuitas",22.9799995422363,2011-01-04
"Uva_Island",28.2099990844727,2011-01-04
"Caletitas",22.8899993896484,2011-01-05
"Careyeros",23.1499996185303,2011-01-05
"Chimo",23.269998550415,2011-01-05
"Islas_Marietas",22.7799987792969,2011-01-05
"Majahuitas",22.8899993896484,2011-01-05
"Uva_Island",28.0900001525879,2011-01-05
"Caletitas",22.9200000762939,2011-01-06
"Careyeros",23.1700000762939,2011-01-06
"Chimo",23.2600002288818,2011-01-06
"Islas_Marietas",23.019998550415,2011-01-06
"Majahuitas",22.9200000762939,2011-01-06
"Uva_Island",28.019998550415,2011-01-06
"Caletitas",22.4899997711182,2011-01-07
"Careyeros",22.6499996185303,2011-01-07
"Chimo",22.5599994659424,2011-01-07
"Islas_Marietas",22.7600002288818,2011-01-07
"Majahuitas",22.4899997711182,2011-01-07
"Uva_Island",28.3499984741211,2011-01-07
"Caletitas",22.2099990844727,2011-01-08
"Careyeros",22.5799999237061,2011-01-08
"Chimo",22.0299987792969,2011-01-08
"Islas_Marietas",22.4499988555908,2011-01-08
"Majahuitas",22.2099990844727,2011-01-08
"Uva_Island",28.3999996185303,2011-01-08
"Caletitas",21.8899993896484,2011-01-09
"Careyeros",22.439998626709,2011-01-09
"Chimo",21.6000003814697,2011-01-09
"Islas_Marietas",22.1499996185303,2011-01-09
"Majahuitas",21.8899993896484,2011-01-09
"Uva_Island",27.8799991607666,2011-01-09
"Caletitas",21.5900001525879,2011-01-10
"Careyeros",22.2999992370605,2011-01-10
"Chimo",21.2600002288818,2011-01-10
"Islas_Marietas",22.1499996185303,2011-01-10
"Majahuitas",21.5900001525879,2011-01-10
"Uva_Island",27.4799995422363,2011-01-10
"Caletitas",21.8400001525879,2011-01-11
"Careyeros",22.4599990844727,2011-01-11
"Chimo",21.5599994659424,2011-01-11
"Islas_Marietas",22.1700000762939,2011-01-11
"Majahuitas",21.8400001525879,2011-01-11
"Uva_Island",27.7600002288818,2011-01-11
"Caletitas",22.1999988555908,2011-01-12
"Careyeros",22.4799995422363,2011-01-12
"Chimo",22.1299991607666,2011-01-12
"Islas_Marietas",22.1599998474121,2011-01-12
"Majahuitas",22.1999988555908,2011-01-12
"Uva_Island",27.9899997711182,2011-01-12
"Caletitas",21.7799987792969,2011-01-13
"Careyeros",22.1499996185303,2011-01-13
"Chimo",21.8299999237061,2011-01-13
"Islas_Marietas",22.0200004577637,2011-01-13
"Majahuitas",21.7799987792969,2011-01-13
"Uva_Island",28.1099987030029,2011-01-13
"Caletitas",21.7899990081787,2011-01-14
"Careyeros",22.0399990081787,2011-01-14
"Chimo",21.8199996948242,2011-01-14
"Islas_Marietas",21.9200000762939,2011-01-14
"Majahuitas",21.7899990081787,2011-01-14
"Uva_Island",27.9699993133545,2011-01-14
"Caletitas",21.8699989318848,2011-01-15
"Careyeros",22.0399990081787,2011-01-15
"Chimo",22.0200004577637,2011-01-15
"Islas_Marietas",21.8999996185303,2011-01-15
"Majahuitas",21.8699989318848,2011-01-15
"Uva_Island",27.8799991607666,2011-01-15
"Caletitas",22.2600002288818,2011-01-16
"Careyeros",22.2399997711182,2011-01-16
"Chimo",22.5699996948242,2011-01-16
"Islas_Marietas",21.8999996185303,2011-01-16
"Majahuitas",22.2600002288818,2011-01-16
"Uva_Island",28.2799987792969,2011-01-16
"Caletitas",22.3599987030029,2011-01-17
"Careyeros",22.3699989318848,2011-01-17
"Chimo",23.0100002288818,2011-01-17
"Islas_Marietas",21.9499988555908,2011-01-17
"Majahuitas",22.3599987030029,2011-01-17
"Uva_Island",28.6800003051758,2011-01-17
"Caletitas",21.8699989318848,2011-01-18
"Careyeros",22.1599998474121,2011-01-18
"Chimo",22.8099994659424,2011-01-18
"Islas_Marietas",21.9300003051758,2011-01-18
"Majahuitas",21.8699989318848,2011-01-18
"Uva_Island",28.6599998474121,2011-01-18
"Caletitas",22.0299987792969,2011-01-19
"Careyeros",22.2399997711182,2011-01-19
"Chimo",22.939998626709,2011-01-19
"Islas_Marietas",22.0100002288818,2011-01-19
"Majahuitas",22.0299987792969,2011-01-19
"Uva_Island",28.6299991607666,2011-01-19
"Caletitas",22.0399990081787,2011-01-20
"Careyeros",22.3599987030029,2011-01-20
"Chimo",22.8599987030029,2011-01-20
"Islas_Marietas",22.1599998474121,2011-01-20
"Majahuitas",22.0399990081787,2011-01-20
"Uva_Island",28.1999988555908,2011-01-20
"Caletitas",21.6700000762939,2011-01-21
"Careyeros",22.1399993896484,2011-01-21
"Chimo",22.25,2011-01-21
"Islas_Marietas",21.9799995422363,2011-01-21
"Majahuitas",21.6700000762939,2011-01-21
"Uva_Island",27.8099994659424,2011-01-21
"Caletitas",21.0699996948242,2011-01-22
"Careyeros",21.7799987792969,2011-01-22
"Chimo",21.4599990844727,2011-01-22
"Islas_Marietas",21.9300003051758,2011-01-22
"Majahuitas",21.0699996948242,2011-01-22
"Uva_Island",28.3699989318848,2011-01-22
"Caletitas",20.939998626709,2011-01-23
"Careyeros",21.8400001525879,2011-01-23
"Chimo",20.9899997711182,2011-01-23
"Islas_Marietas",21.8599987030029,2011-01-23
"Majahuitas",20.939998626709,2011-01-23
"Uva_Island",28.3499984741211,2011-01-23
"Caletitas",21.2299995422363,2011-01-24
"Careyeros",21.9899997711182,2011-01-24
"Chimo",21.2399997711182,2011-01-24
"Islas_Marietas",21.7999992370605,2011-01-24
"Majahuitas",21.2299995422363,2011-01-24
"Uva_Island",28.3400001525879,2011-01-24
"Caletitas",21.4699993133545,2011-01-25
"Careyeros",22.1000003814697,2011-01-25
"Chimo",21.3999996185303,2011-01-25
"Islas_Marietas",21.75,2011-01-25
"Majahuitas",21.4699993133545,2011-01-25
"Uva_Island",28.2299995422363,2011-01-25
"Caletitas",21.6499996185303,2011-01-26
"Careyeros",22.269998550415,2011-01-26
"Chimo",21.4099998474121,2011-01-26
"Islas_Marietas",21.7099990844727,2011-01-26
"Majahuitas",21.6499996185303,2011-01-26
"Uva_Island",27.9699993133545,2011-01-26
"Caletitas",21.8899993896484,2011-01-27
"Careyeros",22.2299995422363,2011-01-27
"Chimo",21.7600002288818,2011-01-27
"Islas_Marietas",21.5299987792969,2011-01-27
"Majahuitas",21.8899993896484,2011-01-27
"Uva_Island",27.9899997711182,2011-01-27
"Caletitas",21.6599998474121,2011-01-28
"Careyeros",22.0100002288818,2011-01-28
"Chimo",21.5299987792969,2011-01-28
"Islas_Marietas",21.6999988555908,2011-01-28
"Majahuitas",21.6599998474121,2011-01-28
"Uva_Island",28.1599998474121,2011-01-28
"Caletitas",21.8099994659424,2011-01-29
"Careyeros",22.3599987030029,2011-01-29
"Chimo",21.6199989318848,2011-01-29
"Islas_Marietas",22.2199993133545,2011-01-29
"Majahuitas",21.8099994659424,2011-01-29
"Uva_Island",28.3899993896484,2011-01-29
"Caletitas",22.1000003814697,2011-01-30
"Careyeros",22.2199993133545,2011-01-30
"Chimo",21.9899997711182,2011-01-30
"Islas_Marietas",21.9899997711182,2011-01-30
"Majahuitas",22.1000003814697,2011-01-30
"Uva_Island",28.5799999237061,2011-01-30
"Caletitas",22.3400001525879,2011-01-31
"Careyeros",22.3500003814697,2011-01-31
"Chimo",22.3299999237061,2011-01-31
"Islas_Marietas",21.7999992370605,2011-01-31
"Majahuitas",22.3400001525879,2011-01-31
"Uva_Island",28.5299987792969,2011-01-31
"Caletitas",22.0499992370605,2011-02-01
"Careyeros",22.1099987030029,2011-02-01
"Chimo",22.25,2011-02-01
"Islas_Marietas",21.5200004577637,2011-02-01
"Majahuitas",22.0499992370605,2011-02-01
"Uva_Island",28.3899993896484,2011-02-01
"Caletitas",22.0599994659424,2011-02-02
"Careyeros",22.1399993896484,2011-02-02
"Chimo",22.3199996948242,2011-02-02
"Islas_Marietas",21.6399993896484,2011-02-02
"Majahuitas",22.0599994659424,2011-02-02
"Uva_Island",28.4599990844727,2011-02-02
"Caletitas",21.0699996948242,2011-02-03
"Careyeros",21.0799999237061,2011-02-03
"Chimo",21.1399993896484,2011-02-03
"Islas_Marietas",21.4599990844727,2011-02-03
"Majahuitas",21.0699996948242,2011-02-03
"Uva_Island",28.3799991607666,2011-02-03
"Caletitas",19,2011-02-04
"Careyeros",19.2600002288818,2011-02-04
"Chimo",18.3599987030029,2011-02-04
"Islas_Marietas",20.0599994659424,2011-02-04
"Majahuitas",19,2011-02-04
"Uva_Island",28.5699996948242,2011-02-04
"Caletitas",18.6900005340576,2011-02-05
"Careyeros",19.3599987030029,2011-02-05
"Chimo",17.6499996185303,2011-02-05
"Islas_Marietas",19.6399993896484,2011-02-05
"Majahuitas",18.6900005340576,2011-02-05
"Uva_Island",28.5999984741211,2011-02-05
"Caletitas",19.1800003051758,2011-02-06
"Careyeros",19.7399997711182,2011-02-06
"Chimo",17.7700004577637,2011-02-06
"Islas_Marietas",19.4499988555908,2011-02-06
"Majahuitas",19.1800003051758,2011-02-06
"Uva_Island",28.3499984741211,2011-02-06
"Caletitas",19.6599998474121,2011-02-07
"Careyeros",20.2799987792969,2011-02-07
"Chimo",18.5699996948242,2011-02-07
"Islas_Marietas",19.6499996185303,2011-02-07
"Majahuitas",19.6599998474121,2011-02-07
"Uva_Island",28.4200000762939,2011-02-07
"Caletitas",20.4599990844727,2011-02-08
"Careyeros",20.7099990844727,2011-02-08
"Chimo",19.7099990844727,2011-02-08
"Islas_Marietas",20.1700000762939,2011-02-08
"Majahuitas",20.4599990844727,2011-02-08
"Uva_Island",28.4599990844727,2011-02-08
"Caletitas",20.6700000762939,2011-02-09
"Careyeros",20.8799991607666,2011-02-09
"Chimo",20.0699996948242,2011-02-09
"Islas_Marietas",20.2299995422363,2011-02-09
"Majahuitas",20.6700000762939,2011-02-09
"Uva_Island",28.4499988555908,2011-02-09
"Caletitas",21.0200004577637,2011-02-10
"Careyeros",21.1399993896484,2011-02-10
"Chimo",20.4099998474121,2011-02-10
"Islas_Marietas",20.2999992370605,2011-02-10
"Majahuitas",21.0200004577637,2011-02-10
"Uva_Island",28.5900001525879,2011-02-10
"Caletitas",21.1399993896484,2011-02-11
"Careyeros",21.1000003814697,2011-02-11
"Chimo",20.439998626709,2011-02-11
"Islas_Marietas",20.1800003051758,2011-02-11
"Majahuitas",21.1399993896484,2011-02-11
"Uva_Island",28.75,2011-02-11
"Caletitas",21.2399997711182,2011-02-12
"Careyeros",21.1000003814697,2011-02-12
"Chimo",20.5799999237061,2011-02-12
"Islas_Marietas",20.1199989318848,2011-02-12
"Majahuitas",21.2399997711182,2011-02-12
"Uva_Island",28.7600002288818,2011-02-12
"Caletitas",21.4099998474121,2011-02-13
"Careyeros",21.2299995422363,2011-02-13
"Chimo",21.1299991607666,2011-02-13
"Islas_Marietas",20.3299999237061,2011-02-13
"Majahuitas",21.4099998474121,2011-02-13
